,price,location,baths,bedrooms,Total_Area
23579,900.0,F-7,5,5,5445.0
23584,255.0,G-15,6,6,38659.642
23585,620.0,E-11,8,8,4356.016
23586,900.0,F-6,6,5,59895.0
23614,1050.0,F-6,7,5,70785.0
23615,1050.0,F-7,6,5,70785.0
23616,245.0,G-13,6,5,1905.757
23617,290.0,E-11,4,4,1633.506
23618,360.0,G-13,8,6,2722.51
23619,1800.0,F-6,5,4,130680.0
23620,1150.0,F-7,6,5,98010.0
23621,225.0,D-12,6,5,15246.056
23623,70.0,Ghauri Town,5,5,1089.004
23624,160.0,G-13,5,4,11979.043999999998
23626,160.0,G-13,5,4,11979.043999999998
23645,265.0,G-13,6,5,2178.008
23646,165.0,G-13,5,4,1089.004
23649,175.0,Gulberg,7,5,1905.757
23650,600.0,E-11,7,6,5445.0
23651,630.0,E-11,6,6,5445.0
23652,260.0,E-11,4,4,1633.506
23653,156.0,DHA Defence,2,2,1361.255
23654,160.0,DHA Defence,2,2,1361.255
23655,195.0,DHA Defence,5,4,2994.7609999999995
23657,140.0,G-13,5,5,1089.004
23687,260.0,I-10,2,4,22869.084
23688,180.0,DHA Defence,3,3,1361.255
23689,850.0,E-11,7,7,5445.0
23690,300.0,DHA Defence,5,5,2722.51
23692,400.0,DHA Defence,6,6,5445.0
23694,180.0,G-14,6,4,1361.255
23695,100.0,Abdullah Garden,3,3,1905.757
23696,85.0,Ghauri Town,6,4,1361.255
23698,50.0,Marwa Town,3,2,15246.056
23700,175.0,Shehzad Town,4,4,2178.008
23720,350.0,G-11,5,5,2178.008
23721,310.0,G-11,5,5,2178.008
23733,150.0,Bahria Town,4,3,1361.255
23734,160.0,Bahria Town,4,3,1361.255
23735,530.0,Bahria Town,7,6,5445.0
23736,540.0,Bahria Town,7,6,5445.0
23737,550.0,Bahria Town,7,6,5445.0
23738,500.0,Bahria Town,7,6,5445.0
23739,450.0,Bahria Town,7,6,5445.0
23740,400.0,Bahria Town,7,6,5445.0
23741,290.0,Bahria Town,5,4,2722.51
23742,245.0,Bahria Town,5,4,2722.51
23743,250.0,Bahria Town,5,4,2722.51
23744,270.0,Bahria Town,5,4,2722.51
23745,60.0,Simly Dam Road,5,4,2178.008
23784,420.0,G-11,3,3,3267.012
23790,90.0,B-17,4,4,1361.255
23806,130.0,G-15,6,6,3811.514
23807,145.0,F-17,6,6,1905.757
23808,1150.0,F-7,6,5,70785.0
23809,140.0,FECHS,6,6,2722.51
23810,310.0,D-18,5,5,65340.0
23811,1900.0,F-7,6,5,114345.0
23812,90.0,Bhara kahu,4,4,1633.506
23813,630.0,E-11,7,6,5445.0
23814,235.0,Bahria Town,6,5,2722.51
23825,282.0,E-11,6,6,1633.506
23828,550.0,DHA Defence,6,5,5445.0
23829,45.0,Kuri Road,3,2,1361.255
23830,45.0,Kuri Road,3,2,1361.255
23869,255.0,Bani Gala,7,7,38659.642
23870,750.0,F-10,7,6,59895.0
23871,310.0,G-13,6,5,2178.008
23873,75.0,D-14,5,5,2722.51
23874,1200.0,F-8,5,5,70785.0
23875,1250.0,G-9,5,5,65340.0
23876,1050.0,F-10,5,5,10890.0
23877,1250.0,F-8,5,5,70785.0
23878,1200.0,F-8,5,5,65340.0
23879,1400.0,F-8,5,5,70785.0
23880,640.0,F-11,8,8,4356.016
23882,37.0,D-14,2,2,1361.255
23905,1100.0,F-8,8,8,98010.0
23906,230.0,G-10,4,4,1361.255
23907,148.0,Pakistan Town,5,4,1633.506
23909,75.0,DHA Defence,4,3,2178.008
23910,85.0,Bani Gala,3,2,2178.008
23911,440.0,DHA Defence,8,6,5445.0
23912,495.0,DHA Defence,7,6,5445.0
23913,110.0,E-18,6,6,2178.008
23915,270.0,G-11,4,4,1361.255
23916,525.0,DHA Defence,7,6,5445.0
23939,300.0,Bahria Town,5,5,2722.51
23941,1500.0,F-7,7,7,114345.0
23942,1850.0,F-6,6,5,103455.0
23943,525.0,DHA Defence,7,7,5445.0
23945,125.0,Bahria Town,3,3,1361.255
23946,270.0,G-8,6,5,18240.817
23947,23.0,DHA Defence,2,2,1361.255
23948,1050.0,F-6,6,6,87120.0
23949,1075.0,F-8,5,5,98010.0
23967,1500.0,F-10,7,7,114345.0
23969,130.0,Bahria Town,2,2,1361.255
23970,2000.0,E-7,6,5,10890.0
23971,230.0,H-13,9,9,2722.51
23972,230.0,H-13,9,9,2722.51
23973,38.0,D-14,2,2,1361.255
23974,175.0,G-15,5,4,2178.008
23976,175.0,I-10,3,4,1633.506
23977,225.0,I-10,6,4,1633.506
23981,325.0,Bahria Town,5,5,2722.51
24003,950.0,F-7,1,5,5445.0
24004,410.0,G-10,7,8,2994.7609999999995
24006,75.0,Pakistan Town,3,2,1361.255
24007,1800.0,F-6,5,5,108900.0
24008,1100.0,F-8,3,3,65340.0
24010,65.0,DHA Defence,3,3,2178.008
24011,210.0,G-9,3,3,18240.817
24012,258.0,G-13,7,5,1905.757
24013,385.0,DHA Defence,5,5,5445.0
24014,360.0,G-13,8,7,2722.51
24015,500.0,Royal Avenue,9,8,47643.925
24016,245.0,G-13,8,5,1905.757
24017,157.0,G-13,5,3,1089.004
24018,6.0,B-17,2,4,125235.0
24019,170.0,G-13,5,3,1089.004
24021,165.0,G-13,5,3,1089.004
24022,155.0,G-13,5,3,1089.004
24023,135.0,F-17,7,6,1905.757
24065,600.0,F-11,4,4,5445.0
24066,160.0,CBR Town,6,5,2178.008
24067,245.0,CBR Town,7,6,38659.642
24068,158.0,CBR Town,6,5,2178.008
24069,295.0,Soan Garden,8,6,5445.0
24070,140.0,Soan Garden,4,4,1905.757
24071,150.0,Soan Garden,6,5,2178.008
24072,155.0,G-13,5,4,1089.004
24073,160.0,G-13,5,4,1089.004
24074,250.0,G-13,5,4,1905.757
24075,295.0,F-17,8,7,5445.0
24076,299.0,F-17,8,7,5445.0
24077,297.0,F-17,8,7,5445.0
24078,298.0,F-17,8,7,5445.0
24079,300.0,F-17,8,7,5445.0
24080,220.0,F-17,7,6,3811.514
24081,222.0,F-17,7,6,3811.514
24082,226.0,F-17,7,6,3811.514
24083,220.0,F-17,7,6,3811.514
24084,225.0,F-17,7,6,3811.514
24085,210.0,G-13,5,4,1905.757
24086,185.0,F-17,7,6,3267.012
24087,182.0,F-17,7,6,3267.012
24088,178.0,F-17,7,6,3267.012
24089,450.0,Bani Gala,6,7,81675.0
24090,175.0,F-17,7,6,3267.012
24091,180.0,F-17,7,6,3267.012
24092,144.0,F-17,7,6,2178.008
24093,141.0,F-17,7,6,2178.008
24094,146.0,F-17,7,6,2178.008
24095,575.0,Bahria Town,5,5,70785.0
24096,530.0,Bahria Town,5,5,65340.0
24097,142.0,F-17,7,6,2178.008
24098,145.0,F-17,7,6,2178.008
24114,230.0,CBR Town,7,8,3267.012
24115,175.0,PWD Housing Scheme,6,5,2722.51
24116,130.0,Ghauri Town,5,6,2178.008
24117,185.0,DHA Defence,5,5,1361.255
24123,245.0,G-13,7,5,1905.757
24124,225.0,PWD Housing Scheme,6,6,3267.012
24125,118.0,Soan Garden,4,4,1633.506
24126,140.0,National Police Foundation O-9,5,5,1905.757
24127,250.0,National Police Foundation O-9,7,7,5445.0
24128,360.0,G-13,8,6,2722.51
24129,165.0,G-13,5,3,1089.004
24130,258.0,G-13,7,5,1905.757
24131,140.0,Bahria Town,5,3,1361.255
24132,1600.0,F-8,7,7,5445.0
24133,95.0,Bhara kahu,5,4,2722.51
24134,475.0,G-13,6,6,38659.642
24135,440.0,G-13,8,6,3267.012
24144,275.0,E-11,5,5,1633.506
24145,1400.0,F-7,7,7,5445.0
24146,160.0,G-13,4,3,11979.043999999998
24147,120.0,Royal Avenue,6,4,1361.255
24148,162.0,G-13,5,5,11979.043999999998
24149,400.0,F-15,8,7,5445.0
24150,170.0,F-15,4,4,2178.008
24151,170.0,F-15,4,4,2178.008
24152,350.0,G-13,6,6,2722.51
24153,610.0,G-13,6,6,5445.0
24154,130.0,PWD Housing Scheme,5,5,25319.343
24155,140.0,Soan Garden,7,5,29130.857
24158,165.0,G-13,5,4,11979.043999999998
24160,450.0,DHA Defence,7,6,5445.0
24189,425.0,G-10,7,7,3811.514
24190,240.0,G-10,5,5,1361.255
24192,750.0,F-11,8,7,5445.0
24193,725.0,F-11,8,7,70785.0
24194,475.0,F-11,7,7,2450.259
24195,490.0,F-11,6,6,2450.259
24196,400.0,F-11,6,6,2450.259
24197,375.0,F-11,4,4,2450.259
24198,350.0,F-11,4,4,1633.506
24199,950.0,F-11,6,6,70785.0
24200,1000.0,F-11,6,6,70785.0
24201,1300.0,F-11,8,7,70785.0
24202,650.0,F-11,5,5,5445.0
24203,590.0,F-11,4,4,5445.0
24205,95.0,Soan Garden,5,5,1633.506
24206,255.0,G-13,5,5,2178.008
24207,850.0,F-8,5,4,5445.0
24208,95.0,Alipur Farash,6,4,1361.255
24212,285.0,G-13,5,5,1905.757
24213,170.0,G-13,4,4,1089.004
24214,170.0,G-11,4,4,1361.255
24217,240.0,G-10,4,4,1905.757
24218,180.0,G-11,3,4,1361.255
24219,220.0,E-11,4,4,1089.004
24220,160.0,Islamabad Expressway,7,7,2178.008
24260,500.0,F-15,8,7,5445.0
24261,285.0,G-13,6,5,2178.008
24262,415.0,F-15,8,7,5445.0
24263,500.0,F-15,8,7,5445.0
24264,415.0,F-15,8,7,5445.0
24265,290.0,G-15,8,7,5445.0
24267,290.0,G-15,8,7,5445.0
24268,245.0,G-15,6,6,3267.012
24269,410.0,G-15,8,7,5445.0
24270,245.0,G-15,6,6,3267.012
24271,410.0,G-15,8,7,5445.0
24272,24.0,Bhara kahu,2,2,6806.275
24273,275.0,G-15,6,6,3267.012
24274,275.0,G-15,6,6,3267.012
24275,145.0,G-15,5,5,1905.757
24276,145.0,G-15,5,5,1905.757
24277,145.0,G-15,5,5,1905.757
24278,145.0,G-15,5,5,1905.757
24279,145.0,G-15,5,5,1905.757
24280,145.0,G-15,5,5,1905.757
24281,155.0,G-15,5,5,1905.757
24282,155.0,G-15,5,5,1905.757
24283,385.0,G-9,8,7,2722.51
24284,175.0,I-10,5,4,15246.056
24286,135.0,Bhara kahu,7,6,2722.51
24287,215.0,G-10,4,3,18240.817
24288,170.0,D-17,6,5,2178.008
24290,70.0,Ghauri Town,3,2,1361.255
24291,62.0,Faisal Town - F-18,4,5,9528.785
24292,190.0,G-13,4,4,2178.008
24293,355.0,G-13,6,6,29675.359
24308,165.0,G-13,5,4,11979.043999999998
24309,275.0,G-13,7,6,2178.008
24310,350.0,G-13,7,7,29675.359
24311,350.0,G-13,7,7,29675.359
24312,275.0,G-13,7,6,2178.008
24313,165.0,G-13,5,4,11979.043999999998
24314,180.0,Emaar Canyon Views,4,3,3811.514
24315,154.0,G-13,5,3,1089.004
24316,260.0,G-10,4,4,43560.0
24317,160.0,CBR Town,7,5,2178.008
24318,215.0,F-17,6,6,2722.51
24319,375.0,G-9,5,10,2722.51
24320,140.0,G-13,4,4,1089.004
24321,1000.0,F-8,5,5,70785.0
24322,1450.0,F-10,5,5,136125.0
24345,310.0,G-13,6,6,2178.008
24346,130.0,Soan Garden,4,3,2722.51
24347,800.0,E-11,9,9,5445.0
24349,380.0,G-9,6,6,2722.51
24370,440.0,DHA Defence,6,5,5445.0
24371,410.0,DHA Defence,7,6,5445.0
24372,140.0,H-13,3,3,1905.757
24374,295.0,DHA Defence,6,5,2722.51
24375,24.0,DHA Defence,2,2,1361.255
24377,330.0,DHA Defence,6,5,5445.0
24378,45.0,DHA Defence,4,3,2178.008
24379,65.0,DHA Defence,4,3,2178.008
24381,215.0,DHA Defence,4,3,3267.012
24398,375.0,Emaar Canyon Views,5,5,5445.0
24399,158.0,G-13,5,3,1089.004
24400,265.0,G-13,7,5,1905.757
24402,60.0,Jhang Syedan,3,3,1361.255
24403,157.0,G-13,3,3,1089.004
24463,170.0,G-13,5,5,1089.004
24464,170.0,G-13,5,3,11979.043999999998
24465,245.0,G-13,6,6,1905.757
24466,270.0,G-13,6,6,1905.757
24467,165.0,G-13,4,4,1089.004
24468,150.0,G-13,4,4,1089.004
24469,150.0,G-13,4,4,1089.004
24470,375.0,G-13,7,7,2722.51
24471,355.0,G-13,7,7,2722.51
24472,195.0,G-15,6,4,2178.008
24473,105.0,Pakistan Town,3,3,2722.51
24474,55.0,Ghauri Town,3,3,1089.004
24475,55.0,Ghauri Town,3,3,1089.004
24476,55.0,Ghauri Town,3,3,1089.004
24477,40.0,Ghauri Town,4,4,816.7529999999999
24516,140.0,G-13,4,4,11979.043999999998
24517,400.0,G-13,6,6,38659.642
24518,215.0,G-13,6,4,2178.008
24519,170.0,G-11,4,4,11979.043999999998
24520,155.0,G-11,4,4,11979.043999999998
24521,175.0,G-11,3,3,15246.056
24525,160.0,I-10,4,4,1089.004
24526,210.0,I-10,4,4,1361.255
24527,195.0,I-10,4,4,1633.506
24528,170.0,I-11,4,4,1633.506
24560,270.0,G-13,6,5,2178.008
24561,135.0,I-10,3,3,1361.255
24562,165.0,G-13,5,4,11979.043999999998
24564,475.0,E-11,6,6,3267.012
24565,250.0,G-11,4,4,14973.804999999998
24566,255.0,G-11,4,4,14973.804999999998
24582,750.0,DHA Defence,6,5,5445.0
24584,118.0,Soan Garden,3,4,2178.008
24585,135.0,I-13,6,6,1361.255
24586,118.0,Soan Garden,4,4,21780.0
24587,120.0,Soan Garden,4,4,15246.056
24666,165.0,G-13,5,3,11979.043999999998
24709,85.0,Chatha Bakhtawar,6,4,1361.255
24710,160.0,G-13,5,3,1089.004
24711,155.0,Soan Garden,5,5,2722.51
24712,260.0,G-13,7,5,1905.757
24713,25.0,DHA Defence,2,2,1361.255
24714,320.0,G-13,10,8,1905.757
24715,180.0,D-12,5,5,1089.004
24716,50.0,Jhangi Syedan,3,2,1089.004
24717,185.0,G-15,4,4,2178.008
24718,185.0,G-15,4,4,2178.008
24719,187.0,G-15,4,4,2178.008
24720,187.0,G-15,4,4,2178.008
24721,189.0,G-15,4,4,2178.008
24722,189.0,G-15,4,4,2178.008
24723,190.0,G-15,4,4,2178.008
24724,190.0,G-15,4,4,2178.008
24725,190.0,G-15,4,4,2178.008
24726,190.0,G-15,4,4,2178.008
24727,190.0,G-15,4,4,2178.008
24728,190.0,G-15,4,4,2178.008
24729,188.0,G-15,4,4,2178.008
24730,188.0,G-15,4,4,2178.008
24731,186.0,G-15,4,4,2178.008
24732,186.0,G-15,4,4,2178.008
24733,184.0,G-15,4,4,2178.008
24734,184.0,G-15,4,4,2178.008
24735,182.0,G-15,4,4,2178.008
24736,182.0,G-15,4,4,2178.008
24737,255.0,F-15,5,5,2722.51
24738,252.0,F-15,5,5,2722.51
24739,250.0,F-15,5,5,2722.51
24751,250.0,F-15,5,5,2722.51
24752,248.0,F-15,5,5,2722.51
24753,248.0,F-15,5,5,2722.51
24754,246.0,F-15,5,5,2722.51
24755,246.0,F-15,5,5,2722.51
24756,165.0,G-13,4,3,1089.004
24757,244.0,F-15,5,5,2722.51
24758,244.0,F-15,5,5,2722.51
24759,400.0,G-15,7,7,5445.0
24760,75.0,DHA Defence,4,3,2178.008
24761,345.0,G-13,6,6,2722.51
24763,396.0,G-15,7,7,5445.0
24764,396.0,G-15,7,7,5445.0
24765,394.0,G-15,7,7,5445.0
24766,394.0,G-15,7,7,5445.0
24767,392.0,G-15,7,7,5445.0
24768,392.0,G-15,7,7,5445.0
24769,390.0,G-15,7,7,5445.0
24770,390.0,G-15,7,7,5445.0
24771,303.0,G-15,6,6,3811.514
24772,303.0,G-15,6,6,3811.514
24773,305.0,G-15,6,6,3811.514
24774,299.0,G-15,6,6,3811.514
24775,297.0,G-15,6,6,3811.514
24776,298.0,G-15,6,6,3811.514
24777,295.0,G-15,6,6,3811.514
24778,295.0,G-15,6,6,3811.514
24779,295.0,G-15,6,6,3811.514
24780,300.0,G-15,6,6,3811.514
24781,400.0,G-15,7,7,5445.0
24782,45.0,DHA Defence,4,3,2178.008
24784,190.0,G-15,6,6,2178.008
24785,475.0,E-11,7,6,4356.016
24786,185.0,G-15,5,5,2178.008
24792,265.0,G-13,6,5,2178.008
24793,275.0,G-13,6,5,2178.008
24794,260.0,G-13,6,5,2178.008
24795,150.0,G-13,5,4,1089.004
24796,135.0,Ghauri Town,6,6,1361.255
24800,260.0,G-13,6,5,2178.008
24802,360.0,G-13,6,6,29675.359
24803,185.0,G-15,5,5,2178.008
24804,185.0,G-15,5,5,2178.008
24805,280.0,G-15,6,6,3539.263
24806,260.0,G-15,6,6,3539.263
24816,925.0,Lehtarar Road,5,5,87120.0
24824,460.0,G-13,7,7,39204.144
24826,162.0,G-13,5,5,11979.043999999998
24830,270.0,G-15,6,6,3539.263
24831,165.0,G-13,5,5,11979.043999999998
24833,320.0,G-13,10,8,1905.757
24834,360.0,G-13,6,5,29675.359
24835,170.0,G-13,3,3,1089.004
24836,230.0,Kuri Model Town,4,4,38659.642
24838,170.0,G-13,4,5,1089.004
24876,650.0,I-8,7,7,38659.642
24877,660.0,I-8,3,3,65340.0
24878,600.0,I-8,7,6,38659.642
24879,550.0,I-8,6,6,33759.124
24880,625.0,I-8,6,6,38659.642
24881,950.0,F-10,6,5,70785.0
24883,1200.0,F-8,6,5,65340.0
24884,230.0,G-13,5,5,1905.757
24885,32.0,Jhangi Syedan,2,2,816.7529999999999
24905,425.0,Bahria Town,6,5,5445.0
24906,280.0,Bahria Town,5,4,2722.51
24907,425.0,Bahria Town,6,5,5445.0
24908,425.0,Bahria Town,6,5,5445.0
24909,425.0,Bahria Town,6,5,5445.0
24910,425.0,Bahria Town,6,5,5445.0
24911,425.0,Bahria Town,6,5,5445.0
24912,425.0,Bahria Town,6,5,5445.0
24913,425.0,Bahria Town,6,5,5445.0
24914,425.0,Bahria Town,6,5,5445.0
24915,425.0,Bahria Town,6,5,5445.0
24916,425.0,Bahria Town,6,5,5445.0
24917,425.0,Bahria Town,6,5,5445.0
24918,425.0,Bahria Town,6,5,5445.0
24919,425.0,Bahria Town,6,5,5445.0
24920,425.0,Bahria Town,6,5,5445.0
24921,425.0,Bahria Town,6,5,5445.0
24922,425.0,Bahria Town,6,5,5445.0
24923,425.0,Bahria Town,6,5,5445.0
24924,425.0,Bahria Town,6,5,5445.0
24925,280.0,Bahria Town,5,4,2722.51
24926,280.0,Bahria Town,5,4,2722.51
24927,280.0,Bahria Town,5,4,2722.51
24928,280.0,Bahria Town,5,4,2722.51
24929,280.0,Bahria Town,5,4,2722.51
24930,280.0,Bahria Town,5,4,2722.51
24931,280.0,Bahria Town,5,4,2722.51
24932,280.0,Bahria Town,5,4,2722.51
24933,280.0,Bahria Town,5,4,2722.51
24934,280.0,Bahria Town,5,4,2722.51
24935,280.0,Bahria Town,5,4,2722.51
24937,280.0,Bahria Town,5,4,2722.51
24938,280.0,Bahria Town,5,4,2722.51
24939,280.0,Bahria Town,5,4,2722.51
24940,280.0,Bahria Town,5,4,2722.51
24941,280.0,Bahria Town,5,4,2722.51
24942,280.0,Bahria Town,5,4,2722.51
24943,280.0,Bahria Town,5,4,2722.51
24944,280.0,Bahria Town,5,4,2722.51
24945,280.0,Bahria Town,5,4,2722.51
24946,280.0,Bahria Town,5,4,2722.51
24947,280.0,Bahria Town,5,4,2722.51
24948,280.0,Bahria Town,5,4,2722.51
24949,280.0,Bahria Town,5,4,2722.51
24950,140.0,Bahria Town,3,3,1361.255
24951,140.0,Bahria Town,3,3,1361.255
24952,140.0,Bahria Town,3,3,1361.255
24953,140.0,Bahria Town,3,3,1361.255
24954,140.0,Bahria Town,3,3,1361.255
24955,140.0,Bahria Town,3,3,1361.255
24956,140.0,Bahria Town,3,3,1361.255
24957,140.0,Bahria Town,3,3,1361.255
24958,140.0,Bahria Town,3,3,1361.255
24959,140.0,Bahria Town,3,3,1361.255
24960,140.0,Bahria Town,3,3,1361.255
24961,140.0,Bahria Town,3,3,1361.255
24962,140.0,Bahria Town,3,3,1361.255
24963,240.0,I-10,4,4,1361.255
24964,225.0,I-10,6,6,1089.004
24978,175.0,I-10,4,4,1633.506
24979,160.0,I-10,6,6,1089.004
24980,390.0,G-15,6,6,5445.0
24981,400.0,G-15,6,6,5445.0
24982,180.0,G-15,4,4,1905.757
24983,300.0,G-15,6,6,3811.514
24984,315.0,G-15,4,4,3811.514
24985,180.0,G-15,4,4,1905.757
24986,180.0,G-15,4,4,1905.757
24987,185.0,G-15,4,4,1905.757
24988,310.0,G-15,4,4,3811.514
24989,305.0,G-15,4,4,3811.514
25013,280.0,National Police Foundation O-9,6,6,5445.0
25014,315.0,G-15,6,6,3267.012
25018,850.0,F-7,8,7,70785.0
25021,325.0,G-15,6,6,3267.012
25022,260.0,G-15,6,6,3267.012
25023,85.0,Bahria Town,8,6,103455.0
25024,300.0,G-15,6,6,3267.012
25025,325.0,G-15,6,6,3267.012
25039,300.0,G-15,6,6,3267.012
25040,250.0,Bahria Town,8,6,125235.0
25041,170.0,G-15,4,4,1905.757
25042,50.0,Koral Chowk,3,5,816.7529999999999
25043,37.0,Koral Chowk,2,2,816.7529999999999
25044,165.0,CBR Town,6,5,1905.757
25046,185.0,DHA Defence,5,3,2994.7609999999995
25047,365.0,G-9,4,5,38659.642
25048,385.0,G-9,6,7,29675.359
25050,250.0,G-9,2,3,18240.817
25081,255.0,G-9,4,4,15246.056
25082,500.0,G-9,4,4,38659.642
25083,325.0,G-9,4,4,18240.817
25084,325.0,G-9,4,4,29675.359
25085,450.0,I-8,3,3,3267.012
25086,450.0,F-15,5,6,65340.0
25087,375.0,Bahria Town,8,5,14973.804999999998
25089,475.0,DHA Defence,7,6,5445.0
25090,95.0,B-17,4,4,1361.255
25092,100.0,B-17,4,3,1361.255
25108,330.0,DHA Defence,7,6,5445.0
25139,450.0,Bahria Town,8,6,141570.0
25140,470.0,DHA Defence,6,5,5445.0
25141,445.0,DHA Defence,6,6,5445.0
25143,470.0,DHA Defence,6,5,5445.0
25144,155.0,Soan Garden,6,6,27497.351
25145,290.0,Bahria Town,5,5,2722.51
25147,150.0,Faisal Town - F-18,4,4,1905.757
25148,150.0,Faisal Town - F-18,4,4,1905.757
25149,480.0,DHA Defence,6,5,5445.0
25150,95.0,F-11,2,2,15246.056
25151,53.0,Sohan Valley,3,3,1361.255
25182,550.0,DHA Defence,5,5,5445.0
25183,500.0,Bahria Town,8,6,147015.0
25213,545.0,DHA Defence,7,6,5445.0
25214,225.0,F-17,9,9,3267.012
25232,310.0,Bahria Town,6,5,2994.7609999999995
25234,23.0,DHA Defence,2,2,1361.255
25235,625.0,E-11,10,11,5445.0
25236,70.0,DHA Defence,4,3,2178.008
25237,285.0,G-13,7,6,2178.008
25238,775.0,F-11,9,9,70785.0
25268,144.0,G-13,5,4,11979.043999999998
25269,450.0,G-13,6,6,38659.642
25270,790.0,I-8,6,6,65340.0
25271,460.0,G-13,6,6,38659.642
25272,425.0,G-13,6,6,29675.359
25273,610.0,G-13,6,6,5445.0
25274,1400.0,I-8,9,9,5445.0
25275,695.0,DHA Defence,7,7,5445.0
25276,700.0,I-8,9,9,3267.012
25277,285.0,G-13,6,5,2178.008
25278,265.0,G-13,6,5,2178.008
25279,670.0,I-8,6,10,38659.642
25280,275.0,G-13,6,5,29675.359
25292,185.0,DHA Defence,4,5,1361.255
25293,67.5,Ghauri Town,4,4,1089.004
25294,185.0,G-15,6,5,2178.008
25319,170.0,G-13,5,4,1089.004
25320,210.0,FECHS,6,6,3267.012
25326,65.0,Ghauri Town,2,3,816.7529999999999
25327,180.0,DHA Defence,5,5,1361.255
25329,500.0,DHA Defence,6,6,5445.0
25379,155.0,G-13,4,4,11979.043999999998
25380,170.0,G-13,5,4,11979.043999999998
25381,350.0,G-13,7,6,29675.359
25382,147.0,G-13,4,4,11979.043999999998
25383,29.5,DHA Defence,2,2,1361.255
25384,275.0,G-13,6,5,294030.0
25385,495.0,DHA Defence,7,6,5445.0
25386,245.0,G-13,5,5,2178.008
25387,60.0,I-13,3,3,1361.255
25388,61.0,DHA Defence,4,3,2178.008
25412,50.0,Marwa Town,3,2,1361.255
25413,230.0,G-14,5,5,2178.008
25414,36.0,DHA Defence,2,2,1361.255
25415,350.0,G-13,6,6,29675.359
25416,380.0,DHA Defence,7,6,81675.0
25418,30.0,DHA Defence,2,2,1361.255
25419,90.0,DHA Defence,3,3,2178.008
25421,325.0,I-9,7,6,2178.008
25422,44.0,DHA Defence,4,3,2178.008
25423,370.0,DHA Defence,7,6,5445.0
25427,95.0,H-13,6,4,1361.255
25428,23.0,DHA Defence,2,2,1361.255
25429,210.0,B-17,6,5,2722.51
25430,210.0,G-8,2,3,15246.056
25432,260.0,G-11,4,4,15246.056
25456,165.0,G-13,5,4,11979.043999999998
25458,310.0,G-13,6,5,2178.008
25459,130.0,F-11,10,10,11979.043999999998
25460,355.0,G-13,5,6,29675.359
25461,49.0,DHA Defence,4,4,2178.008
25462,170.0,D-12,3,3,1089.004
25463,475.0,G-13,7,7,39204.144
25464,115.0,H-13,3,3,1361.255
25465,160.0,I-14,5,4,1361.255
25492,36.0,DHA Defence,2,2,1361.255
25494,370.0,Bahria Town,8,6,136125.0
25495,440.0,DHA Defence,7,6,5445.0
25496,195.0,DHA Defence,4,3,2994.7609999999995
25497,89.0,DHA Defence,3,3,2178.008
25498,300.0,Bahria Town,5,5,2722.51
25500,580.0,I-8,7,6,34575.877
25501,200.0,Bani Gala,7,5,26952.849
25502,80.0,DHA Defence,3,3,2178.008
25504,36.0,DHA Defence,2,2,1361.255
25505,80.0,DHA Defence,3,3,2178.008
25506,150.0,G-13,4,4,11979.043999999998
25525,240.0,G-13,6,5,2178.008
25526,50.0,Ghauri Town,2,2,1089.004
25527,495.0,E-11,7,6,4356.016
25528,510.0,DHA Defence,8,7,5445.0
25529,550.0,DHA Defence,6,5,5445.0
25530,1525.0,F-10,10,9,70785.0
25577,135.0,F-17,5,6,2178.008
25578,62.0,DHA Defence,3,3,2178.008
25579,650.0,G-10,6,6,5445.0
25580,170.0,G-13,5,3,1089.004
25581,120.0,Pakistan Town,8,6,1361.255
25582,160.0,G-13,5,3,11979.043999999998
25583,115.0,Pakistan Town,5,5,1361.255
25584,107.0,Ghauri Town,5,5,1361.255
25585,135.0,E-16,4,4,2722.51
25613,85.0,Korang Town,3,3,1633.506
25614,145.0,G-13,5,4,11979.043999999998
25616,130.0,Korang Town,4,4,1633.506
25618,150.0,CBR Town,5,7,1905.757
25619,165.0,G-13,4,4,2178.008
25620,165.0,G-13,4,4,11979.043999999998
25621,85.0,Shaheen Town,3,2,1905.757
25622,165.0,G-13,5,4,11979.043999999998
25623,36.0,DHA Defence,2,2,1361.255
25624,165.0,G-13,4,4,11979.043999999998
25625,135.0,I-9,2,2,1633.506
25626,1400.0,F-8,9,9,81675.0
25627,170.0,G-13,5,4,11979.043999999998
25628,85.0,DHA Defence,4,3,2178.008
25650,36.0,DHA Defence,2,2,1361.255
25651,810.0,F-10,6,6,70785.0
25652,120.0,PWD Housing Scheme,6,5,2722.51
25654,135.0,I-9,1,2,1633.506
25656,78.0,Ghauri Town,5,4,1361.255
25658,30.0,DHA Defence,2,2,1361.255
25659,65.0,Ghauri Town,4,6,816.7529999999999
25660,280.0,G-13,5,5,2178.008
25718,165.0,G-13,4,4,11979.043999999998
25719,165.0,G-13,4,4,11979.043999999998
25720,157.0,G-13,4,4,11979.043999999998
25724,262.0,G-13,6,5,2178.008
25726,157.0,G-13,5,4,11979.043999999998
25727,165.0,G-13,5,4,11979.043999999998
25728,70.0,Islamabad Expressway,3,6,1089.004
25729,258.0,G-13,6,5,2178.008
25730,355.0,G-13,6,6,29675.359
25731,665.0,G-10,6,7,5445.0
25732,700.0,F-10,5,5,59895.0
25733,750.0,F-11,6,6,5445.0
25734,70.0,DHA Defence,4,3,2178.008
25735,285.0,G-8,4,4,25319.343
